venue,item_title,url,publication_date,decision,reason,report_id,sweep_date,sweeper
Kenya (Ministry of ICT and Digital Economy - network member),The government is keen to leverage digital platforms for enhancing Business to Business (B2B) model as a key priority for digital transformation,https://ict.go.ke/government-keen-leverage-digital-platforms-enhancing-business-business-b2b-model-key-priority,2025-04-10,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),"Cabinet Secretary Hon. William Kabogo Gitau officially opens the ITU Regional Development Forum for Africa Region (ITURDF-AFR) taking place in Nairobi, Kenya",https://ict.go.ke/cabinet-secretary-hon-william-kabogo-gitau-officially-opens-itu-regional-development-forum-africa,2025-04-07,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Ministry launches inaugural 10-week Cybergame Challenge,https://ict.go.ke/ministry-launches-inaugural-10-week-cybergame-challenge,2025-04-01,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),ICT Ministry set to roll out a 10 week Cyber Games Challenge,https://ict.go.ke/ict-ministry-set-roll-out-10-week-cyber-games-challenge,2025-03-31,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Kenya is ready to host the Connected Africa Summit 2025,https://ict.go.ke/kenya-ready-host-connected-africa-summit-2025,2025-03-28,EXCLUDED - no findings,auto: non-publication/PR/opinion by title,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),"Kenya's Artificial Intelligence (AI) Strategy 2025-2030 launched at the KICC, Nairobi",https://ict.go.ke/kenyas-artificial-intelligence-ai-strategy-2025-2030-launched-kicc-nairobi,2025-03-27,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),CS Hon. William Kabogo Gitau graces the 7th Students National Economics Symposium at Kenyatta University,https://ict.go.ke/cs-hon-william-kabogo-gitau-graces-7th-students-national-economics-symposium-kenyatta-university,2025-03-26,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),ICT Ministry Set To Launch The National Artificial Intelligence Strategy 2025-2030,https://ict.go.ke/ict-ministry-set-launch-national-artificial-intelligence-strategy-2025-2030,2025-03-25,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),CS Hon. William Kabogo Gitau presides over the official opening of Africa CISO Summit 2025 held in Nairobi.,https://ict.go.ke/cs-hon-william-kabogo-gitau-presides-over-official-opening-africa-ciso-summit-2025-held-nairobi,2025-03-19,EXCLUDED - no findings,auto: non-publication/PR/opinion by title,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Restructuring of Kenya Broadcasting Corporation (KBC) and Postal Corporation of Kenya (PCK) underway,https://ict.go.ke/restructuring-kenya-broadcasting-corporation-kbc-and-postal-corporation-kenya-pck-underway,2025-03-18,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Machakos Hosts Ministry of ICT's 6th Town Hall Meeting,https://ict.go.ke/machakos-hosts-ministry-icts-6th-town-hall-meeting,2025-03-14,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Digischool Internet Project Phase 2 Launched in Machakos,https://ict.go.ke/digischool-internet-project-phase-2-launched-machakos,2025-03-14,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),The State Department for ICT and Digital Economy hosts Joint Command and Staff College (JCSC) Delegation,https://ict.go.ke/state-department-ict-and-digital-economy-hosts-joint-command-and-staff-college-jcsc-delegation,2025-03-13,EXCLUDED - no findings,auto: non-publication/PR/opinion by title,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Data and Systems Inventory Stakeholder Meeting Held in Nairobi,https://ict.go.ke/data-and-systems-inventory-stakeholder-meeting-held-nairobi,2025-03-11,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),CS Hon. William Kabogo Gitau affirms that a free and empowered media is the cornerstone of Kenya's democracy.,https://ict.go.ke/cs-hon-william-kabogo-gitau-affirms-free-and-empowered-media-cornerstone-kenyas-democracy,2025-03-10,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),"The Ministry of Information, Communications and the Digital Economy (MICDE) has started piloting paperless correspondence",https://ict.go.ke/ministry-information-communications-and-digital-economy-micde-has-started-piloting-paperless,2025-03-10,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Kenya and India Set to Enhance Digital Infrastructure and Entertainment Ties Through 2023 MoU,https://ict.go.ke/kenya-and-india-set-enhance-digital-infrastructure-and-entertainment-ties-through-2023-mou,2025-03-07,EXCLUDED - no findings,auto: non-publication/PR/opinion by title,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),CS Hon. William Kabogo Gitau highlights the progress made by the Ministry in the implementation of various programs.,https://ict.go.ke/cs-hon-william-kabogo-gitau-highlights-progress-made-ministry-implementation-various-programs,2025-03-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),"Cabinet Secretary, Hon. William Kabogo Gitau has officiated the awarding ceremony of The Digital Transformation Public Sector Forum and Awards",https://ict.go.ke/cabinet-secretary-hon-william-kabogo-gitau-has-officiated-awarding-ceremony-digital-transformation,2025-02-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Leveraging Government data and emerging technologies for evidence-based decision and policy making #DTPS2025,https://ict.go.ke/leveraging-government-data-and-emerging-technologies-evidence-based-decision-and-policy-making,2025-02-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),CS Kabogo officiates graduation ceremony at Swahilipot Hub,https://ict.go.ke/cs-kabogo-officiates-graduation-ceremony-swahilipot-hub,2025-02-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),The 2nd Edition of the Digital Transformation Public Sector (DTPS) Forum and Awards Kicks Off in Mombasa,https://ict.go.ke/2nd-edition-digital-transformation-public-sector-dtps-forum-and-awards-kicks-mombasa,2025-02-27,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Kenya Digital Economy Acceleration Project (KDEAP) Implementation Status,https://ict.go.ke/kenya-digital-economy-acceleration-project-kdeap-implementation-status,2025-02-21,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Ministry Deploys 40 New ICT Officers,https://ict.go.ke/ministry-deploys-40-new-ict-officers,2025-02-17,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Ministry Breaks Ground for the Construction of the Country's First Center-of- Excellence Digital Innovation Hub,https://ict.go.ke/ministry-breaks-ground-construction-countrys-first-center-excellence-digital-innovation-hub,2025-02-14,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),The Government appreciates the significant role of radio as a powerful medium of informing masses on the effects of climate change.,https://ict.go.ke/government-appreciates-significant-role-radio-powerful-medium-informing-masses-effects-climate,2025-02-13,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),"CS Hon. William Kabogo launches the Eldoret Regional Office of the Office of the Data Protection Commissioner, during the Annual Data Privacy Conference, commemorating Data Privacy Day 2025",https://ict.go.ke/cs-hon-william-kabogo-launches-eldoret-regional-office-office-data-protection-commissioner-during,2025-01-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Eng. John Tanui reaffirms the government's commitment to supporting global BPO and Information Technology Enabled Services (ITES),https://ict.go.ke/eng-john-tanui-reaffirms-governments-commitment-supporting-global-bpo-and-information-technology,2025-01-21,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),"Hon. William Kabogo Gitau assumes office as the Cabinet Secretary of the Ministry of Information, Communications & The Digital Economy",https://ict.go.ke/hon-william-kabogo-gitau-assumes-office-cabinet-secretary-ministry-information-communications,2025-01-18,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Validation of the Kenya Cloud Policy public participation Comments,https://ict.go.ke/validation-kenya-cloud-policy-public-participation-comments,2025-01-13,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Strengthening Digital Innovation in Kenya: A Strategic Meeting Between Dr. Margaret Nyambura Ndungu and AFRALTI Leadership,https://ict.go.ke/strengthening-digital-innovation-kenya-strategic-meeting-between-dr-margaret-nyambura-ndungu-and,2024-12-17,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),CS Ndung'u holds Ministerial stakeholder forum with KEPSA,https://ict.go.ke/cs-ndungu-holds-ministerial-stakeholder-forum-kepsa,2024-12-16,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Government keen to enhance its relations with the media,https://ict.go.ke/government-keen-enhance-its-relations-media,2024-12-13,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Communicate Comprehensively about the Government's Agenda and it's Achievements,https://ict.go.ke/communicate-comprehensively-about-governments-agenda-and-its-achievements,2024-12-12,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Eng.Tanui Hosts KICTANet Delegation,https://ict.go.ke/engtanui-hosts-kictanet-delegation,2024-12-11,EXCLUDED - no findings,auto: non-publication/PR/opinion by title,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Eng. Tanui Lauded for his Dedication as the IASP Africa Chapter President,https://ict.go.ke/eng-tanui-lauded-his-dedication-iasp-africa-chapter-president,2024-12-11,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Diaspora plays a vital role in the digital space,https://ict.go.ke/diaspora-plays-vital-role-digital-space,2024-12-10,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Huge Potential of Digital Hubs as Centers of Innovation and Inclusion,https://ict.go.ke/huge-potential-digital-hubs-centers-innovation-and-inclusion,2024-12-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Government Commissions two Jitume Digital hubs in Kakamega County,https://ict.go.ke/government-commissions-two-jitume-digital-hubs-kakamega-county,2024-12-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),GOK Strategic Communications Committee Retreat to deliberate on key communication matters.,https://ict.go.ke/gok-strategic-communications-committee-retreat-deliberate-key-communication-matters,2024-12-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),President Ruto Lunches The Pan-African Greentech Hub-TIMBUKTOO,https://ict.go.ke/president-ruto-lunches-pan-african-greentech-hub-timbuktoo,2024-12-06,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Goverment Officers urged to actualise beta pillars,https://ict.go.ke/goverment-officers-urged-actualise-beta-pillars,2024-10-01,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Estonia Ambassodor in Kenya,https://ict.go.ke/estonia-ambassodor-kenya,2024-09-05,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Kenya Cloud Policy (2025) Implementation Guidelines,https://ict.go.ke/node/1116,,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
Kenya (Ministry of ICT and Digital Economy - network member),Kenya National Broadband Strategy 2025-2030 Draft,https://ict.go.ke/node/1044,,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
