venue,item_title,url,publication_date,decision,reason,report_id,sweep_date,sweeper
Japan AI Safety Institute (J-AISI),"「AIシステムに対する既知の攻撃と影響」に関する更新 / Updates on \Known Attacks and Their Impacts on AI Systems\""""",https://aisi.go.jp/activity/activity_security/260424/,2026-04-24,EXCLUDED - no findings,"Announcement of second edition of the 'Known Attacks' reference document updated from the conference paper (arXiv 2506.23296); the underlying work is a literature survey with no qualifying original findings, and this page adds none",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),「JAI-Trust：日本の生成AIの安全性とセキュリティーのベンチマーク構築プロジェクト」開催のお知らせ,https://aisi.go.jp/activity/activity_information/260427/,2026-04-27,EXCLUDED - no findings,"Japanese event announcement for the May 21 2026 JAI-Trust conference (agenda, venue, registration); project plan only, no evaluation results",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),AIセーフティ年次レポート2025 / National Status Report on AI Safety in Japan 2025,https://aisi.go.jp/output/output_information/260428/,2026-04-28,EXCLUDED - duplicate/secondary,"Annual status report compiling J-AISI FY2025 activities and prior publications rather than original evaluation studies; per §5 annual summaries defer to primaries — e.g. International Network joint testing exercises already INCLUDED as SGAISI-2025-07-JAI1 and UKAISI-2025-07-CYB1, plus J-AISI guide releases screened separately in this sweep; no finding published nowhere else identified",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),"AI政策動向マンスリー情報 (AI Policy Trends Monthly, 2026-05-13)",https://aisi.go.jp/activity/activity_information/260513/,2026-05-13,EXCLUDED - no findings,"Japanese-language monthly digest of external AI policy news links; aggregator content, no original evaluation findings",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),データ品質マネジメントガイドブック / Data Quality Management Guidebook (framework page),https://aisi.go.jp/output/output_framework/data_quality_management_guidebook/,2026-05-14,EXCLUDED - no findings,"Framework landing page for the Data Quality Management Guidebook (versions 1.00-1.02, checklist, downloads); normative guidance with no empirical test results",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),米OpenAI社とMOCを締結しました。(MOC signed with OpenAI),https://aisi.go.jp/activity/activity_international/260529/,2026-05-29,EXCLUDED - no findings,"Partnership announcement: memorandum of cooperation with OpenAI on evaluation, benchmarking and cybersecurity; forward-looking cooperation plans only",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),「JAI-Trust：日本の生成AIの安全性とセキュリティーのベンチマーク構築プロジェクト」を開催しました。,https://aisi.go.jp/activity/activity_information/260529/,2026-05-29,EXCLUDED - no findings,"Japanese event report on the May 21 2026 JAI-Trust benchmark-construction kickoff (about 500 participants, nine WG presentations); describes project goals only, no benchmark scores or measured results",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),AI情報通：6月5日15時の情報,https://aisi.go.jp/activity/activity_news/260605/,2026-06-05,EXCLUDED - no findings,"Japanese-language AI news digest of two external reports (White House executive order on AI/cybersecurity; Anthropic analysis of 832 malicious cyber accounts); aggregation with information-provision disclaimer, no original J-AISI finding",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),AI情報通：6月11日15時の情報,https://aisi.go.jp/activity/activity_news/260611/,2026-06-11,EXCLUDED - no findings,"Japanese-language AI news digest aggregating external items (US presidential memorandum, OpenAI international-coordination stance, EU cyber/G7 endorsement incl. passing mention of J-AISI SBOM documentation contribution, phishing threat notes); no evidence-backed J-AISI finding",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),"AI政策動向マンスリー情報 (AI Policy Trends Monthly, 2026-06-12)",https://aisi.go.jp/activity/activity_information/260612/,2026-06-12,EXCLUDED - no findings,Japanese-language monthly digest curating external AI policy announcements with source links; no original evaluation findings by J-AISI,,2026-08-01,agent
Japan AI Safety Institute (J-AISI),AI情報通：6月15日15時の情報,https://aisi.go.jp/activity/activity_news/260616/,2026-06-16,EXCLUDED - no findings,"Japanese-language AI news digest summarizing external reports (Anthropic model suspension under export controls, layered-defense explanation, Anthropic opinion survey, US cyber directives, EU AI Board progress); contextual summaries only, no J-AISI finding",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),AI情報通：6月18日15時の情報,https://aisi.go.jp/activity/activity_news/260619/,2026-06-19,EXCLUDED - no findings,"Japanese-language AI news digest of external sources (UK state-sponsored cyber threat figures, NIST OT backup guidance, NIST IoT workshop, OpenAI deployment-simulation testing methodology); no original J-AISI measured result or observed behaviour",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),AI情報通：6月22日15時の情報,https://aisi.go.jp/activity/activity_news/260623/,2026-06-23,EXCLUDED - no findings,"Japanese-language AI news digest (G7 leaders' statement, PM remarks, EU EUROPA consortium, EU-OECD AI literacy framework, UK AISI Engineering Playbook, G7 Evian outcomes); compiles external announcements, no J-AISI evaluation finding",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),AI情報通：6月25日15時の情報,https://aisi.go.jp/activity/activity_news/260626/,2026-06-26,EXCLUDED - no findings,"Japanese-language AI news digest of external items (OpenAI Daybreak/GPT-5.5-Cyber, NCSC Five Eyes statement, Microsoft infostealer analysis and AI-memory security guidance); curated summaries with disclaimer, no original J-AISI finding",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),AI情報通：6月29日15時の情報,https://aisi.go.jp/activity/activity_news/260630/,2026-06-30,EXCLUDED - no findings,"Japanese-language AI news digest of external announcements (Claude Mythos 5 critical-infrastructure approval, OpenAI GPT-5.6 Sol safeguards, Pax Silica Summit joint statement, Google governance white paper); information-provision disclaimer, no J-AISI finding",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),AI情報通：7月2日15時の情報,https://aisi.go.jp/activity/activity_news/260703/,2026-07-03,EXCLUDED - no findings,"Japanese-language AI news digest summarizing external items (Anthropic Claude Fable 5 redeployment safety measures, OpenAI GeneBench-Pro, UN scientific panel preliminary report, Microsoft agent-security alert); no original J-AISI measured result or observation",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),AI情報通：7月6日15時の情報,https://aisi.go.jp/activity/activity_news/260707/,2026-07-07,EXCLUDED - no findings,"Japanese-language AI news digest summarizing external announcements (ITU AI for Good Global Commission, CSIS report on Chinese open-weight models, Anthropic safety-classifier disclosure); curated third-party news, no finding asserted by J-AISI",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),AIセーフティに関する評価観点ガイド(第1.20版)の公開 (Guide to Evaluation Perspectives on AI Safety v1.20),https://aisi.go.jp/output/output_information/260707/,2026-07-07,EXCLUDED - no findings,"Guide revision announcement adding an Observation and Control evaluation category and AI-agent assessment items; framework content only, no empirical results or evaluated systems",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),AI検証ノート：AIが見つける脆弱性に違い！ / AI Experiment Notes: AI Models Differ in the Vulnerabilities They Find!,https://aisi.go.jp/activity/activity_notes/260708/,2026-07-08,INCLUDED,"Qualifying methodology finding with measured results: three (anonymised) AI models given the same vulnerability-assessment task found non-matching issue sets (15 vs 13 vs 13 issues, differing severity mixes; one model's output partly blocked by safety controls); published 2026-07-08, inside cutoff; no matching report in canonical v9 dataset — candidate miss for extraction",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),AI情報通：7月9日15時の情報,https://aisi.go.jp/activity/activity_news/260710/,2026-07-10,EXCLUDED - no findings,"Japanese-language AI news digest curating external items (UN Global Dialogue, EU cyber action plan, ITU, OpenAI SWE-bench Pro commentary, UK AISI case study) with explicit not-official-position disclaimer; no original J-AISI finding (also past 2026-07-09 cutoff, but non-qualifying)",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),AI情報通：7月13日15時の情報,https://aisi.go.jp/activity/activity_news/260714/,2026-07-14,EXCLUDED - no findings,News digest summarising an ITU AI-agent standards initiative and a UK DSIT AI-security research report; no finding asserted by J-AISI (also after 2026-07-09 cutoff),,2026-08-01,agent
Japan AI Safety Institute (J-AISI),"AI政策動向マンスリー情報 (AI Policy Trends Monthly, 2026-07-15)",https://aisi.go.jp/activity/activity_information/260715/,2026-07-15,EXCLUDED - no findings,"Japanese-language monthly digest of external AI policy news links (Japan AISI activities, domestic and international policy); no original findings — would otherwise be post-cutoff (after 2026-07-09)",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),AI情報通：7月16日15時の情報,https://aisi.go.jp/activity/activity_news/260717/,2026-07-17,EXCLUDED - no findings,News digest summarising the White House GOLD EAGLE cybersecurity initiative and an OECD AI/open-finance policy paper; no finding asserted by J-AISI (also after 2026-07-09 cutoff),,2026-08-01,agent
Japan AI Safety Institute (J-AISI),AI情報通：7月21日15時の情報,https://aisi.go.jp/activity/activity_news/260722/,2026-07-22,EXCLUDED - no findings,"News digest restating UK AISI's open-weight cyber-gap evaluation (GLM-5.2, DeepSeek V4-Pro) and CAISI's GLM-5.2 evaluation; secondary coverage of other institutes' findings, nothing asserted by J-AISI (also after 2026-07-09 cutoff)",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),AIロボティクスに関するセーフティ評価観点ガイドの公開 (Guide to Safety Evaluation Perspectives on AI Robotics),https://aisi.go.jp/output/output_information/260723/,2026-07-23,EXCLUDED - no findings,"Framework guide for evaluating AI robot safety (nine evaluation perspectives, physical/psychological/social risk taxonomy, two reference use cases); no measured results or tested systems, so no qualifying finding per §1.0 (would otherwise be post-cutoff); page and guide Japanese-only",,2026-08-01,agent
Japan AI Safety Institute (J-AISI),AI情報通：7月23日15時の情報,https://aisi.go.jp/activity/activity_news/260724/,2026-07-24,EXCLUDED - no findings,News digest summarising OpenAI's disclosure of a security incident during model evaluation and UK Cabinet Office AI Taskforce news; no finding asserted by J-AISI (also after 2026-07-09 cutoff),,2026-08-01,agent
