venue,item_title,url,publication_date,decision,reason,report_id,sweep_date,sweeper
Collective Intelligence Project (Weval),"There will soon be millions of AI agents working on our behalf for work, commerce, and democracy.",https://blog.cip.org/p/there-will-soon-be-millions-of-ai,2025-10-10,EXCLUDED - no findings,Opinion/research-direction piece on multi-agent coordination and representative agents; announces GD and Weval projects but presents no evaluation results,,2026-08-01,agent
Collective Intelligence Project (Weval),When AI Acts For You (Or As You),https://blog.cip.org/p/when-ai-acts-for-you-or-as-you,2025-10-17,EXCLUDED - no findings,"Global Dialogues 6 survey of public preferences on agentic AI (80% prefer permission-seeking systems, 94% want human error override); public attitudes, no model evaluated",,2026-08-01,agent
Collective Intelligence Project (Weval),How does the world feel about the possibility of understanding other species?,https://blog.cip.org/p/how-does-the-world-feel-about-the,2025-11-05,EXCLUDED - no findings,"Public-opinion survey with Earth Species Project (1,057 participants, 67 countries) on AI interspecies communication attitudes; no AI system evaluated",,2026-08-01,agent
Collective Intelligence Project (Weval),Community Models,https://blog.cip.org/p/community-models,2025-11-18,EXCLUDED - no findings,"Framework announcement (community constitutions, Group-Aware Consensus Method) with three pilot deployments; adoption observation (communities under-used their models) is about the pilot's uptake, not a qualifying evaluation finding on an AI system or eval methodology",,2026-08-01,agent
Collective Intelligence Project (Weval),The Digital Twin Evaluation Framework,https://blog.cip.org/p/the-digital-twin-evaluation-framework,2025-12-06,EXCLUDED - no findings,"Methodology/framework announcement (DTEF three pillars, explicitly still being piloted); planned leaderboard but no named model receives scores or results",,2026-08-01,agent
Collective Intelligence Project (Weval),Democracy and AI: Our Year in Review,https://blog.cip.org/p/from-global-dialogues-to-democratic,2025-12-26,EXCLUDED - duplicate/secondary,"Annual year-in-review restating earlier GD survey posts and Weval evaluation work whose primaries are already INCLUDED (Weval model cards, e.g. CIP-2025-08-OPUS41 claude-opus-4.1 and CIP-2025-08-GPT5 gpt-5 at weval.org/cards); no finding published nowhere else",,2026-08-01,agent
Collective Intelligence Project (Weval),2025 Annual Report,https://www.cip.org/s/CIP-2025-Annual-Report.pdf,2025-12-26,INCLUDED,"Annual summary but contains findings published nowhere else in the screened corpus (protocol s5 exception): Sri Lanka pre-election civic eval with Factum found most models defaulted to generic irrelevant responses even when prompted with local context; GD-DTEF leaderboard with named-model scores (gemini-flash-1.5-8b 88.5, gpt-4-turbo 86.1, claude-3-opus 83.7, llama-3-70b 79.4, mistral-large 72.0, deepseek-chat 65.3) and Weval Safety & Integrity rankings; candidate miss - no existing report_id",,2026-08-01,agent
Collective Intelligence Project (Weval),The Road to the India AI Impact Summit,https://blog.cip.org/p/the-road-to-the-india-ai-impact-summit,2026-01-17,EXCLUDED - no findings,"Announcement of the Samiksha community eval framework (25,000+ queries, 11 languages, Karya/Microsoft Research India); methodology and scale description only, no model-specific results reported",,2026-08-01,agent
Collective Intelligence Project (Weval),How the World Lives with AI: Findings from a Year of Global Dialogues (Substack announcement),https://blog.cip.org/p/2025gdindex,2026-01-21,EXCLUDED - no findings,"Announcement summarizing the 2025 Global Dialogues Index (public-opinion survey of 6,000+ people in 70 countries); restates survey attitudes from the Index report which itself contains no qualifying model findings",,2026-08-01,agent
Collective Intelligence Project (Weval),2025 Global Dialogues Index: How the World Lives with AI (report),https://www.cip.org/2025gdindex,2026-01-21,EXCLUDED - no findings,"Full Index report: sociological survey of population-level sentiment (trust paradox 58% vs 34%, belief reinforcement 44.5%, emotional reliance); surveys attitudes toward AI generically, evaluates no named AI system",,2026-08-01,agent
Collective Intelligence Project (Weval),How AI is Reshaping Our Realities,https://blog.cip.org/p/how-ai-is-reshaping-our-realities,2026-02-11,INCLUDED,"CIP's own 2,000+ participant survey study with new quantitative Human Influence/Societal findings (AI conversations increase belief certainty 44.5% vs 38.5% for social media; r=0.52 apophenia-AI-consciousness correlation); evidence-backed empirical findings asserted by CIP, comparable to other included human-participant studies; no matching report_id in dataset - candidate miss for extraction",,2026-08-01,agent
Collective Intelligence Project (Weval),When Safety Evals Select Against the Best Responses,https://blog.cip.org/p/when-safety-evals-select-against,2026-04-03,EXCLUDED - no findings,"Conceptual essay on red-line vs green-line eval design; all quantitative evidence cited is other groups' published work (Moore et al., Stanford HAI, Lau et al.), not asserted by CIP; CIP's own mental-health eval suite is described as in development with illustrative scenarios only - a methodology promise/plan per section 4",,2026-08-01,agent
Collective Intelligence Project (Weval),Built on Shared Knowledge: What the World Wants from AI Wealth,https://blog.cip.org/p/built-on-shared-knowledge-what-the,2026-05-01,EXCLUDED - no findings,"Global Dialogues Round 8 public-opinion poll (1,041 participants, 64 countries) on AI wealth-distribution preferences; new data but no model/system evaluation, no eval-methodology or governance/process finding - opinion polling outside the section 1.0 finding definition",,2026-08-01,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),PEReN presents its first activity report (2021),https://www.peren.gouv.fr/en/actualites/2022-07-13_rapport_activite_2021/,2022-07-13,EXCLUDED - no findings,"Annual activity summary (25 projects done, 60 planned); organisational achievements only, no measured results or evidence-backed findings",,undefined,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),The CNIL and PEReN sign an agreement setting out the terms of their cooperation,https://www.peren.gouv.fr/en/actualites/2022-07-12_convention_peren_cnil/,2022-07-12,EXCLUDED - no findings,"Announcement of a cooperation agreement between CNIL and PEReN; partnership objectives only, no findings",,undefined,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),PEReN intervenes at the Workshop on Privacy Protection (APVP),https://www.peren.gouv.fr/en/actualites/2022-06-29_participation_apvp/,2022-06-29,EXCLUDED - no findings,Event-participation note (workshop presentations on anonymisation and blind algorithm analysis); no empirical results reported,,undefined,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Proving your age without sharing identifying information? Proof by POC!,https://www.peren.gouv.fr/en/actualites/2022-06-24_poc_detection_mineurs/,2022-06-24,EXCLUDED - no findings,"Announcement of a CNIL-led age-verification proof-of-concept (PEReN partner); conceptual description only, no measured results or evaluation of an AI system",,undefined,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),"Shedding light on… n°4 - Online underage users detection: can we reconcile efficiency, convenience and anonymity?",https://www.peren.gouv.fr/en/actualites/2022-05-20_eclairage_sur_detection_mineurs/,2022-05-20,EXCLUDED - no findings,Explainer/analysis note surveying age-verification approaches with recommendations; no evidence-backed empirical findings per protocol 1.0,,undefined,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Shedding light on… n°3 - The Privacy Sandbox: a collection of tools for third-party cookieless online advertising,https://www.peren.gouv.fr/en/actualites/2022-04-07_eclairage_privacy_sandbox/,2022-04-07,EXCLUDED - no findings,"Explainer/analysis of Google Privacy Sandbox with qualitative competition-policy assessment; opinion/analysis, no measured results",,undefined,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Shedding light on… n°2 - Mobile applications: what are the security issues for their distribution outside OS stores?,https://www.peren.gouv.fr/en/actualites/2022-02-18_eclairage_sur_os/,2022-02-18,EXCLUDED - no findings,Explainer note on app sideloading security in DMA context; no empirical findings,,undefined,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Shedding light on… n°1 - Interoperability,https://www.peren.gouv.fr/en/actualites/2021-10-08_eclairage_sur_interoperabilite/,2021-10-08,EXCLUDED - no findings,Conceptual explainer on interoperability (full report French-only); no evidence-backed findings,,undefined,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Convention signed between PEReN and the French Competition Authority,https://www.peren.gouv.fr/en/actualites/2021-05-11_convention-peren-adlc/,2021-05-11,EXCLUDED - no findings,Announcement of a technical-support convention with the Autorite de la concurrence; no findings,,undefined,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Publication of a study on evaluation methods for content recommendation algorithms,https://www.peren.gouv.fr/en/actualites/2021-05-06_publication-etude-methodologie-audit-algorithmes-dgmic/,2021-05-06,EXCLUDED - no findings,"Feasibility study proposing black-box audit methods for recommendation algorithms; explicitly defers experimental validation to future work - methodology promise, no evidence-backed finding",,undefined,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),Creation of PEReN,https://www.peren.gouv.fr/en/actualites/2020-08-25_creation_du_peren/,2020-08-25,EXCLUDED - no findings,Announcement of PEReN's creation by decree n.2020-1102; institutional description only,,undefined,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),PEReN Road Map 2026 (Feuille de route 2026),https://www.peren.gouv.fr/static/rapports/Feuille_de_route_2026_PEReN.pdf,2026,EXCLUDED - no findings,"Forward-looking annual work programme (French-only PDF, read directly); strategic priorities and planned projects incl. AI-system audit, no findings - plans are excluded per protocol 4",,undefined,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),"What should evaluators prioritise when resources are limited? (INESIA, SGDSN)",https://www.sgdsn.gouv.fr/publications/what-should-evaluators-prioritise-when-resources-are-limited,2026-07-08,EXCLUDED - no findings,English INESIA/network guidance piece (pre-cutoff by 1 day): normative prioritisation framework citing others' results; no original evidence-backed finding asserted by the org,,undefined,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),"International consensus and open questions in AI evaluations (INESIA, SGDSN)",https://www.sgdsn.gouv.fr/publications/international-consensus-and-open-questions-ai-evaluations,2026-02-12,EXCLUDED - no findings,"English synthesis/position piece on network consensus and open questions from NeurIPS 2025 discussions; opinion/consensus statements, no empirical or documented-process findings",,undefined,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),L'Institut national pour l'évaluation et la sécurité de l'IA adopte sa feuille de route 2026-2027 (SGDSN),https://www.sgdsn.gouv.fr/publications/linstitut-national-pour-levaluation-et-la-securite-de-lia-adopte-sa-feuille-de-route,2026-02-12,EXCLUDED - no findings,"French press announcement that INESIA adopted its 2026-2027 roadmap; portal to PDFs, no findings",,undefined,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),"INESIA roadmap 2026-2027 (Feuille de route INESIA, PDF)",https://www.sgdsn.gouv.fr/files/files/Nos_missions/Feuille%20de%20route%20INESIA%202026-2027.pdf,2026-02,EXCLUDED - no findings,"French-only strategic roadmap (read PDF directly): missions, three action dimensions, future work programme; a plan, no evidence-backed findings",,undefined,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),"Le réseau des AISI publie les premiers résultats d'expérimentations conjointes (INESIA, SGDSN)",https://www.sgdsn.gouv.fr/publications/le-reseau-des-aisi-publie-les-premiers-resultats-dexperimentations-conjointes,2025-02-14,EXCLUDED - duplicate/secondary,French summary pointing to the primary International Network Joint Testing Exercise report 'Improving Methodologies for LLM Evaluations Across Global Languages' (INCLUDED in dataset as SGAISI-2025-07-JAI1); reports no finding published nowhere else,,undefined,agent
France INESIA (via PEReN / ANSSI / Inria / LNE),"Sommet pour l'action sur l'IA : assurer le développement d'une IA de confiance, sûre et sécurisée (INESIA, SGDSN)",https://www.sgdsn.gouv.fr/publications/sommet-pour-laction-sur-lia-assurer-le-developpement-dune-ia-de-confiance-sure-et,2025-02-11,EXCLUDED - no findings,"French announcement of the Feb 2025 AI Action Summit; policy statements and aspirational goals only, no findings",,undefined,agent
IndiaAI Safety Institute,Selected Projects for Responsible AI themed Projects under Safe & Trusted AI Pillar,https://indiaai.gov.in/news/selected-projects-for-responsible-ai-themed-projects-under-safe-trusted-ai-pillar,2024-10-12,EXCLUDED - no findings,"Announcement of 8 grant projects selected under the first Safe & Trusted AI EoI (page dated Oct 07 2024); funding/selection news, no evaluation findings",,2026-08-01,agent
