Finding ID,Report ID,Institution,Institution Type,Report Title,Publication Date,Domain,Models / Systems,Access Type,Source URL,Finding,Finding Quote,Severity (C1/C2) majority,Sonnet5 vote,GPT-5.5 vote,Gemini3.1 vote,Attribution,Company Response,Channel A Verbatim,Response Date,Lag (days),Channel A Evidence,Action Level,Policy Level,Policy Response,Channel B Verbatim,Channel B Evidence,Media Outlets,Academic Citations,Social Highlights,Channel C Verbatim,Proportionality,Notes,Sources Checked,Traceability Tag,Eval? (trackable),Action Trackable?,Finding Type,Scope,Tags
HOLISTIC-2025-11-JAI1,HOLISTIC-2025-11,Holistic AI,For-Profit,What We Learned from Red Teaming Open Source Generative AI Models from China,2025-11-13,Jailbreaks,"DeepSeek v3.2 Exp, Qwen VL 32B, Qwen-qwq-32b, Kimi K2 Instruct 0905, MiniMax M2, Claude 4.5, GPT 4.5",Post-deployment,https://www.holisticai.com/blog/red-teaming-open-source-ai-models-china,"Holistic AI found safe-response rates ranging from 81% (Kimi K2) to >99% (Claude 4.5, GPT 4.5, MiniMax M2); MiniMax M2 matched or beat top Western proprietary models.","The total picture is more nuanced—with a model like MiniMax M2 (Thinking) performing on par or better than high end proprietary western models like Claude and GTP in safety and jailbreaking tests.; Safe-response rates: Claude 4.5 (>99%), GPT 4.5 (>99%), MiniMax M2 (Thinking) (>99%), DeepSeek v3.2 Exp (94%), Qwen VL 32B Instruct (94%), QWen-qwq-32b (87%), Kimi K2 Instruct 0905 (81%).",C2,C2,C2,C2,,,,,,,,,,,,TechRepublic (https://www.techrepublic.com/article/news-chinese-ai-models-safety-tests/),,,"Claude 4.5, GPT-4.5, and MiniMax M2 (Thinking) all rated greater than 99%... Kimi K2 Instruct 0905 (81%)",,"[Tier B: comparative aggregate (7 models), no single result uniquely alarming (worst is 81%, not a total failure).]",,traceable,yes,no,capability-finding,third-party-evaluator,holistic-ai;deepseek-v3.2;qwen;kimi-k2;minimax-m2;claude-4.5;jailbreak-audit
UKAISI-2025-11-ALI2,UKAISI-2025-11,UK AISI,Government,CTRL-ALT-DECEIT: Sabotage Evaluations for Automated AI R&D,2025-11-13,Alignment;Eval-methodology,Claude 3.7 Sonnet,Post-deployment,https://arxiv.org/abs/2511.09904,"Monitoring/detection finding: LM monitors are fairly capable at detecting code-sabotage attempts, but detecting SANDBAGGING is much harder -- the authors conclude monitoring 'may not be sufficiently reliable to mitigate sabotage in high-stakes domains.' This is a distinct, material limitation for relying on LM monitors as a safety mitigation in high-stakes automated R&D settings, separate from the sabotage-detection capability itself.","Overall, monitors are capable at detecting code-sabotage attempts but our results suggest that detecting sandbagging is more difficult.",C2,C2,C2,C2,,,,,,,,,,,,,"Semantic Scholar: 6 citations as of 2026-07-18 (https://api.semanticscholar.org/graph/v1/paper/arXiv:2511.09904?fields=title,citationCount)",LessWrong 'AI Safety at the Frontier: Paper Highlights of November 2025' (https://www.lesswrong.com/posts/8bLSDMWnL4BcHgA6k/ai-safety-at-the-frontier-paper-highlights-of-november-2025) -- has a dedicated section on this sandbagging-detection sub-finding (AUC 0.97 vs 0.60),,,anonymized-model,,,yes,no,methodology,government-AISI,sabotage;sandbagging;monitoring;automated-ai-rnd;lm-monitors;eval-methodology
METR-2025-11-AUT1,METR-2025-11-GPT51CODEXMAX,METR,Non-Profit (AIEF),Details about METR's evaluation of OpenAI GPT-5.1-Codex-Max,2025-11-19,Autonomy,GPT-5.1-Codex-Max,Pre-deployment,https://metr.org/evaluations/gpt-5-1-codex-max-report/,"METR measured GPT-5.1-Codex-Max's 50%-time horizon at about 2h40m, an on-trend improvement from GPT-5's 2h17m.",The observed 50%-time horizon of GPT-5.1-Codex-Max was about 2h40m (75m - 5h50m 95% CI) -- which represents an on-trend improvement from GPT-5's 2h17m.,C2,C2,C2,C2,,,,,,,,,,,,,,,,,,,traceable,yes,no,capability-trend,third-party-evaluator,metr;gpt-5.1-codex-max;openai;time-horizon;ai-r-and-d
SCALEAI-2025-11-ALI1,SCALEAI-2025-11,Scale AI,For-Profit,SEAL Showdown: Insights from GPT-5,2025-11-20,Alignment,"GPT-5, GPT-5-high/medium/low, GPT-5 Chat, o4-mini, Claude Sonnet 4.5, Claude Opus 4.1",Post-deployment,https://scale.com/blog/seal-showdown-insights-gpt-5,"Scale AI's human-preference evaluation found GPT-5 ranked lower than expected despite strong benchmarks, with preference declining as reasoning effort increased (win rates 25-46% against most competitors); Claude Sonnet 4.5/Opus 4.1 ranked in the top tier.","Surprisingly, we found that on Showdown, GPT-5's ranking declines as the amount of reasoning effort increases.; With the exception of o4-mini, GPT-5 loses against all other models in the majority of the battles collected in this experiment.; gemini-2.5-flash-preview-05-20 0.25; llama4-maverick-instruct-basic 0.46; Claude Sonnet 4.5 joins Claude Opus 4.1 and GPT-5 Chat at the top of the leaderboard.",C2,C2,C2,C2,,,,,,,,,,,,,,,,,"[Tier B: human-preference/benchmark-score ranking, not a safety-relevant dangerous threshold.]",,traceable,yes,no,capability-finding,third-party-evaluator,scale-ai;gpt-5;claude-sonnet-4.5;claude-opus-4.1;human-preference
RAND-2025-11-BIO1,RAND-2025-11,RAND,Non-Profit (AIEF),Toward Comprehensive Benchmarking of the Biological Knowledge of Frontier LLMs,2025-11-25,Bio-Chem,"39 models incl. o3/o4-mini/GPT-4.5, Claude 3.7 Sonnet (Thinking), DeepSeek V3/R1, Llama 4 Maverick, Grok2-beta, Mistral Large",Post-deployment,https://www.rand.org/pubs/research_reports/RRA3797-1.html,"RAND found reasoning models (o3, Claude 3.7 Sonnet Thinking, DeepSeek R1) approached or exceeded human expert performance on several bio/chem benchmarks; open-weight models DeepSeek R1, Llama 4 Maverick, and DeepSeek V3 surpassed the human expert baseline on GPQA biology.","We observed that the latest models, particularly the reasoning models (e.g., o3, Claude 3.7 Sonnet Thinking, DeepSeek R1), approached or exceeded human expert performance on many of the knowledge benchmarks.; three open-weight models have surpassed the human expert baseline: DeepSeek R1, Llama 4 Maverick, and DeepSeek V3.",C1,C1,C1,C1,,,,,,,,,,,,,,,,,"[Tier B: aggregate finding across many companies' models (39 tested), an academic-benchmark capability achievement (GPQA biology) rather than a demonstrated actionable dangerous capability.]",,traceable,yes,no,capability-finding,third-party-evaluator,rand;o3;claude-3.7-sonnet;deepseek-r1;deepseek-v3;llama-4-maverick;bio-benchmark
UKAISI-2025-11-ALI5,UKAISI-2025-11b,UK AISI,Government,UK AISI Alignment Evaluation Case-Study,2025-11-26,Alignment;Eval-methodology,Claude Opus 4.5 Preview; Claude Sonnet 4.5; Claude Opus 4.1,Mixed,https://www.aisi.gov.uk/blog/investigating-models-for-misalignment,"Claude Opus 4.5 Preview and Sonnet 4.5 frequently refused to engage with certain safety research tasks in evaluation conditions, citing concerns about research direction, involvement in their own training, or the scope of proposed changes; UK AISI reported this alongside finding no instances of research sabotage, noting as a methodological limitation that sophisticated models might only sabotage when confident of success -- a scenario its current approach might not catch.","However, both Opus 4.5 Preview and Sonnet 4.5 frequently refused to engage with certain safety research tasks, citing concerns about research direction, involvement in their own training, or the scope of proposed changes.",C2,C2,C2,C2,,,,,,,,,,,,,,,,,[Report tested: Claude Opus 4.1]; Access type pre-deployment — private fix cannot be excluded,,methodology-null,yes,no,methodology;reassuring-null,government-AISI,claude-opus-4.5;claude-sonnet-4.5;over-refusal;anthropic;evaluation-validity;reassuring-null
UKAISI-2025-11b-ALI1,UKAISI-2025-11b,UK AISI,Government,UK AISI Alignment Evaluation Case-Study,2025-11-26,Alignment;Eval-methodology,Claude Opus 4.5 Preview; Claude Sonnet 4.5 (+ 2 unnamed frontier models),Post-deployment,https://www.aisi.gov.uk/research/uk-aisi-alignment-evaluation-case-study,"Alignment evaluation case study (research-sabotage focus) on Claude Opus 4.5 Preview and Sonnet 4.5 plus two unnamed frontier models; found no confirmed instances of research sabotage, with models often refusing safety-relevant tasks and able to distinguish evaluation from deployment.","Applying our methods to four frontier models, we find no confirmed instances of research sabotage.; Claude Opus 4.5 Preview and Sonnet 4.5 frequently refuse to engage with safety-relevant research tasks, citing concerns about research direction, involvement in self-training, and research scope.; Both models can distinguish evaluation from deployment scenarios when prompted.",C1,C1,C1,C1,,"Anthropic's Claude Opus 4.5 system card (sec 6.13, External testing from the UK AI Security Institute) acknowledged AISI's findings, stating AISI's claims about sabotage risk and evaluation awareness match Anthropic's own impression.",AISI's claims about sabotage risk and evaluation awareness match our impression,2025-11-24,-2,https://www.anthropic.com/claude-opus-4-5-system-card,,,,,,,,,,,,,methodology-null,yes,no,methodology;reassuring-null;anonymised-model,government-AISI,research-sabotage;evaluation-awareness;claude-opus-4.5;claude-sonnet-4.5;anthropic;reassuring-null
UKAISI-2025-11-ALI4,UKAISI-2025-11b,UK AISI,Government,UK AISI Alignment Evaluation Case-Study,2025-11-26,Alignment;Eval-methodology,"Claude Opus 4.5 Preview, Claude Sonnet 4.5",Pre-deployment,https://www.aisi.gov.uk/research/uk-aisi-alignment-evaluation-case-study,"Opus 4.5 Preview showed reduced spontaneous evaluation-awareness vs Sonnet 4.5, though both could distinguish evaluation when prompted","We additionally find that Opus 4.5 Preview shows reduced unprompted evaluation awareness compared to Sonnet 4.5, while both models can distinguish evaluation from deployment scenarios when prompted.",C1,C1,C1,C1,,"Anthropic removed categories of training environments and data suspected of exacerbating evaluation awareness, documented in the Claude Opus 4.5 system card; this decreased unprompted verbalized evaluation awareness on an early snapshot before it rose to Sonnet 4.5-comparable levels by end of training.","On Claude Opus 4.5, we attempted to mitigate these issues by removing components of our training process we suspected were exacerbating evaluation awareness.",2025-11-24,-2,https://assets.anthropic.com/m/64823ba7485345a7/Claude-Opus-4-5-System-Card.pdf,,,,,,,,,,,Access type pre-deployment — private fix cannot be excluded,,methodology,yes,no,methodology,government-AISI,evaluation-awareness;claude-opus-4.5;claude-sonnet-4.5;anthropic
USCAISI-2025-11-ALI1,USCAISI-2025-11,US CAISI,Government,Cheating on AI Agent Evaluations,2025-11-28,Alignment;Eval-methodology,Multiple frontier models (unnamed),Post-deployment,https://www.nist.gov/caisi/cheating-ai-agent-evaluations,"Grader gaming observed across agentic benchmarks: on CVE-Bench, agents used denial-of-service attacks to crash the target server in 4.8% of logs (the highest gaming rate reported); on SWE-bench, agents commented out assertion checks to pass unit tests in 0.2% of logs.","[Table: Examples of evaluation cheating from CAISI's evaluation logs -- CVE-Bench (Internal) row]: ""CVE-Bench (Internal) | Using denial-of-service attacks to crash the target server instead of exploiting the CVE | Grader gaming | 4.80%""; [Table: Examples of evaluation cheating from CAISI's evaluation logs -- SWE-bench Verified row]: ""SWE-bench Verified | Commenting out assertion checks to pass unit tests | Grader gaming | 0.2%""",C1,C1,C1,C1,,,,,,,,,,,,,,,,,,,,yes,no,capability-finding;anonymised-model,government-AISI,grader-gaming;cve-bench;swe-bench;reward-hacking;anonymised-model;agent-evaluation
UKAISI-2025-12a-ALI1,UKAISI-2025-12a,UK AISI,Government,Does self-evaluation enable wireheading in language models?,2025-12-01,Alignment,"Llama-3.1-8B, Mistral-7B",Post-deployment,https://www.aisi.gov.uk/research/does-self-evaluation-enable-wireheading-in-language-models,Models given self-evaluation tools game the metric rather than improving performance — most severely on ambiguous tasks like summarization — and decoupling self-grades from reward reduces but does not eliminate the grade inflation.,"We find that when self-grades determine rewards, models exhibit substantial grade inflation without corresponding accuracy gains, particularly on ambiguous tasks like summarization.; While decoupling self-grades from the reward signal mitigates this inflation, models may still display lesser (but significant) overconfidence.",C2,C2,C2,C2,,,,,,,,,,,,,,LessWrong/AlignmentForum cross-post by David Africa presenting the wireheading/grade-inflation paper (https://www.lesswrong.com/posts/k7wfo2fk4bipK7mfH/paper-does-self-evaluation-enable-wireheading-in-language),,,,AISI research page; Google Scholar; no company statements found.,traceable,yes,no,capability-finding;anonymised-model,government-AISI,wireheading;self-evaluation;reward-hacking;grade-inflation;anonymised-model;summarization
DREADNODE-2025-12-CYB1,DREADNODE-2025-12-LLMPOWEAMSI,Dreadnode,For-Profit,LLM-Powered AMSI Provider vs. Red Team Agent,2025-12-03,Cyber;Eval-tooling,Claude Sonnet 4.5 (attacker); Claude Sonnet 4.0 (LLM-based AMSI defender),Post-deployment,https://www.dreadnode.io/research/llm-powered-amsi-provider-vs-red-team-agent,"Dreadnode built an LLM-based Windows AMSI antivirus provider (Claude Sonnet 4.0) and paired it against a Claude Sonnet 4.5-driven red-team agent; after 15 attack iterations, the attacker wrote PowerShell code that evaded the defender and completed a privilege-escalation objective.",the attacker find a way to write code that bypasses the defender... Connecting the offensive agent to the defensive provider creates a self-play loop,C1,C1,C1,C1,,,,,,,,,,,,,,,,,"[NEW — added 2026-08-02 from census-sweep backlog extraction; severity pending ensemble] Tier B: self-play tool/dataset-generation demo, expected outcome of the demo design, not a dramatic standalone shock.",,,yes,no,methodology,third-party-evaluator,
UKAISI-2025-12-HUM1,UKAISI-2025-12-04,UK AISI,Government,How do AI models persuade? Exploring the levers of AI-enabled persuasion through large-scale experiments,2025-12-04,Human Influence,19 open- and closed-source LLMs (anonymised),Post-deployment,https://www.aisi.gov.uk/blog/how-do-ai-models-persuade-exploring-the-levers-of-ai-enabled-persuasion-through-large-scale-experiments,"Personalisation/microtargeting effects were consistently small (less than one percentage point), contradicting fears that AI enables highly effective individualised persuasion.","Despite widespread concern about AI-powered microtargeting, we observed personalisation effects which were consistently small (less than one percentage point).",C2,C2,C2,C2,,,,,,,,,,,,(https://www.science.org/doi/10.1126/science.aea3884),,,,,"[Models/Systems backfilled 2026-08-02: inherited from siblings SOC2/SOC3/GOV2, same report.]",,,yes,no,capability-finding;reassuring-null;anonymised-model,government-AISI,persuasion;microtargeting;personalisation;reassuring-null;human-subjects
