Finding ID,Report ID,Institution,Report Title,Publication Date,Domain,Tags,Models / Systems,Access Type,Source URL,Finding,Severity (C1/C2) majority,Sonnet5 vote,GPT-5.5 vote,Gemini3.1 vote,Unanimous / SPLIT,Severity Source,Action Level,Attribution,Company Response,Channel A Verbatim,Response Date,Lag (days),Channel A Evidence,Sources Checked,Policy Level,Policy Response,Channel B Verbatim,Channel B Evidence,Traction Score,Media Outlets,Academic Citations,Social Highlights,Channel C Verbatim,Proportionality,Confidence,Notes,Key Quote,Traceability Tag,Eval? (trackable),Action Trackable?,Finding Type,Scope
NEW-021,,,Working with Frontier AI Developers to Improve Model Securit,,Institutional,institutional;model-security;anthropic;openai;collaboration;non-disclosure,,,https://www.aisi.gov.uk/blog/how-were-working-with-frontier-ai-developers-to-improve-model-security,"NOTE: The cited AISI page is a short announcement with no specific findings of its own — it defers all technical detail to Anthropic's and OpenAI's linked blogs. So no additional capturable findings exist on THIS page; conversely, rows R032 and R035 mis-attribute findings that ac",,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,governance,government-AISI
NEW-069,,,Evaluating Whether AI Models Would Sabotage AI Safety Resear,,Alignment;Eval-methodology,evaluation-awareness;eval-methodology;sabotage;limitations;reliability,,,https://www.aisi.gov.uk/blog/evaluating-whether-ai-models-would-sabotage-ai-safety-research,Evaluation-awareness acknowledged as a critical limitation that may undermine result reliability.,,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,methodology,government-AISI
NEW-101,,,Constitutional Classifiers Evaluation (Claude Opus 4 and 4.1,,Jailbreaks;Eval-methodology,constitutional-classifiers;universal-jailbreak;automated-red-teaming;claude-opus-4;anthropic;eval-methodology,,,https://www.anthropic.com/news/strengthening-our-safeguards-through-collaboration-with-us-caisi-and-uk-aisi,Automated attack-refinement systems that progressively optimize attack strategies to generate universal jailbreaks.,,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,methodology,government-AISI
NEW-117,,,UK AISI Alignment Evaluation Case-Study (Claude Opus and Son,,Alignment;Eval-tooling,petri;auditing;alignment;eval-tooling;frontier-models;open-source,,,https://www.aisi.gov.uk/research/uk-aisi-alignment-evaluation-case-study,Built on the open-source Petri auditing tool; four frontier models assessed,,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,methodology,government-AISI
NEW-125,,,Loss of Oversight: How AI systems may become harder to audit,,Alignment;Transparency/Disclosure,oversight;chain-of-thought;interpretability;auditability;honesty-training;expert-interviews,,,https://www.aisi.gov.uk/research/loss-of-oversight-how-ai-systems-may-become-harder-to-audit-monitor-and-investigate,"Drawing on 25 expert interviews plus a literature review, the report examines five sources of oversight signal (behaviour, chain-of-thought, activations/circuits, memory architectures, and honesty training) and offers three recommendations: track and report oversight-relevant changes, preserve oversight affordances by design, and invest in backup oversight techniques.",,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE  [CLUBBED 3: NEW-124 + NEW-125 + NEW-126],,,no,,governance,government-AISI
NEW-133,,,RealityTest: How People Probe AI Identity and Whether Models,,Human Influence;Eval-methodology,ai-identity;human-grounded-eval;multilingual;multimodal;evaluation;anthropomorphism,,,https://www.aisi.gov.uk/research/realitytest-how-people-probe-ai-identity-and-whether-models-disclose-it,"Drawing on the first large-scale human-grounded identity eval — queries from ~750 participants across 49 countries in five languages (multimodal/multilingual) — RealityTest finds that only ~31% of people directly ask about AI identity in ambiguous situations and that real human queries are far more diverse than machine-generated ones, implying that safety evals built on narrow/synthetic query sets risk mischaracterising real deployment behaviour.",,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE  [CLUBBED 3: NEW-132 + NEW-133 + NEW-134],,,no,,methodology,government-AISI
NEW-137,,,AI and the future of work: Measuring AI-driven productivity,,Societal;Eval-methodology,productivity;future-of-work;workplace-tasks;efficiency-metrics;evaluation,,,https://www.aisi.gov.uk/blog/ai-and-the-future-of-work-measuring-ai-driven-productivity-gains-for-workplace-tasks,"Across workplace tasks, AI assistance produced an overall ~61% improvement in the points-per-minute (efficiency) metric, with results varying by task: Technical Drafting saw a 23% quality improvement, 34% time reduction, and 86% points-per-minute increase, while Monitoring Processes showed a 22% quality uplift but no time or efficiency gains.",,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE  [CLUBBED 3: NEW-137 + NEW-138 + NEW-139],,,no,,methodology,government-AISI
NEW-149,,,Tackling AI-Generated Child Sexual Abuse Material (AISI + Th,,Societal;Policy/Standards,csam;legislation;aisi;child-safety;policy;home-office,,,https://www.aisi.gov.uk/blog/our-approach-to-tackling-ai-generated-child-sexual-abuse-material,"Legislative measures introduced in November enable the Government to authorise a small number of organisations (AI developers, third-sector bodies) to test AI models under strict conditions; AISI will work with the Home Office to consult industry, child-safety organisations, law enforcement and academia to design the conditions and operational safeguards for this newly permitted testing.",,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE  [CLUBBED 2: NEW-149 + NEW-150],,,no,,governance,government-AISI
NEW-157,,,International AI Safety Report 2026 (Bengio et al.),,Cyber;Frontier-forecasting,cyberattacks;state-actors;cyber-operations;misuse;international-ai-safety-report;frontier-trends,,,https://arxiv.org/abs/2602.21012,"More evidence emerged of AI systems being used in real-world cyberattacks, with malicious/state-associated actors using AI tools in cyber operations.",,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,governance,government-AISI
NEW-181,,,CAISI AI Agent Hijacking Evaluations,,Cyber;Eval-tooling,agent-hijacking;agentdojo;remote-code-execution;data-exfiltration;phishing;caisi;open-source,,,https://www.nist.gov/news-events/news/2025/01/technical-blog-strengthening-ai-agent-hijacking-evaluations,"CAISI expanded and open-sourced improvements to the AgentDojo agent-hijacking framework, including three new attack categories: remote code execution, database exfiltration, and automated phishing.",,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE  [CLUBBED 2: NEW-181 + NEW-183],,,no,,methodology,government-AISI
NEW-046,,,An Evaluation Framework for AI Misuse in Fraud and Cybercrim,,Cyber;Eval-methodology,fraud;cybercrime;multimodal;evaluation-scope;misuse;text-only,,,https://www.aisi.gov.uk/blog/an-evaluation-framework-for-ai-misuse-in-fraud-and-cybercrime,Evaluation covered only text; multimodal outputs (image/audio/video) were not assessed and may present different risk profiles.,,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,methodology,government-AISI
NEW-102,,,International Joint Testing Exercise 2 (Jailbreaks / Multili,,Jailbreaks;Eval-methodology,multilingual-jailbreak;citation-error;agentic-evaluation;international-testing;data-integrity,,,https://arxiv.org/abs/2601.15679,"NOTE: This URL is the wrong paper. arxiv 2601.15679 is the agentic-evaluations exercise (leakage/fraud/cyber; same as R143/R144), not the multilingual jailbreak (Feb 2025) exercise. No multilingual-jailbreak findings exist on this page to enumerate; the rows' claimed findings can",,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,governance,government-AISI
NEW-114,,,Deep ignorance: Filtering pretraining data builds tamper-res,,Bio-Chem;Alignment,data-filtering;pretraining;tamper-resistance;capability-retention;safety-training;deep-ignorance,,,https://www.aisi.gov.uk/research/deep-ignorance-filtering-pretraining-data-builds-tamper-resistant-safeguards-into-open-weight-llms,No degradation to unrelated capabilities from filtering,,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,methodology,government-AISI
NEW-122,,,Quantifying Frontier LLM Capabilities for Container Sandbox,,Cyber;Autonomy,sandbox-escape;container-security;benchmark;privilege-escalation;kernel-exploits;nested-sandbox,,,https://www.aisi.gov.uk/research/quantifying-frontier-llm-capabilities-for-container-sandbox-escape,"The benchmark spans misconfiguration, privilege-allocation mistakes, kernel flaws, and runtime/orchestration weaknesses, and uses a nested-sandbox architecture to measure escape safely.",,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE  [CLUBBED 2: NEW-122 + NEW-123],,,no,,methodology,government-AISI
NEW-158,,,International AI Safety Report 2026 (Bengio et al.),,Policy/Standards;Frontier-forecasting,safety-frameworks;frontier-ai;corporate-governance;international-ai-safety-report;frontier-trends,,,https://arxiv.org/abs/2602.21012,"In 2025, 12 companies published or updated Frontier AI Safety Frameworks describing how they plan to manage risks.",,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,governance,government-AISI
NEW-166,,,International Joint Testing Exercise 1 (Multilingual) - SG/U,,Eval-methodology;International-coordination,multilingual;international-coordination;native-speakers;evaluation-validity;joint-testing,,,https://sgaisi.sg/resources/a-pilot-testing-exercise-from-the-international-network-of-ai-safety-institutes/,International collaboration with native speakers enables more balanced/valid multilingual testing.,,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,methodology,government-AISI
NEW-178,,,An Evaluation of Data Leakage Risks in Tool-Using LLM Agents,,Autonomy;Eval-methodology,data-leakage;tool-using-agents;agentic;evaluation;independent-replication;scenarios,,,https://arxiv.org/html/2606.17114v1,"The study used 12 scenarios across enterprise productivity, customer service, and personal workflows with independent implementations by both institutes.",,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,methodology,government-AISI
NEW-182,,,CAISI AI Agent Hijacking Evaluations,,Cyber;Eval-methodology,agent-hijacking;risk-metrics;task-level-risk;caisi;evaluation;exfiltration,,,https://www.nist.gov/news-events/news/2025/01/technical-blog-strengthening-ai-agent-hijacking-evaluations,"Emphasis that task-level risk (e.g., exfiltrating sensitive files) matters more than aggregate success-rate metrics.",,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,methodology,government-AISI
NEW-063,,,What Can Sandboxed AI Agents Learn About Their Evaluation En,,Alignment;Autonomy,sandbagging;evaluation-awareness;exfiltration;sandboxing;agentic,,,https://www.aisi.gov.uk/blog/what-can-sandboxed-ai-agents-learn-about-their-evaluation-environments,The report flags 'sandbagging' (agents deliberately underperforming) and information exfiltration to untrusted external systems as additional risks.,,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,governance,government-AISI
NEW-127,,"Singapore AISI + Korea AISI (bilateral, network members)",Testing AI Agents for Data Leakage Risks in Realistic Tasks,2026-01-19,Autonomy;Eval-methodology,data-leakage;agentic;llm-as-judge;evaluation;human-agreement;anonymised-model,"Four anonymized models: A (larger, closed), B (larger, open), C (smaller, open), D (larger, closed; used as LLM-as-a-Judge)",Pre-deployment,https://sgaisi.sg/resources/testing-ai-agents-for-data-leakage-risks-in-realistic-tasks/,"Study methodology: 660 total runs (10 per scenario per model) across three archetypes (customer service, enterprise productivity, personal productivity); Model D was used as an LLM-as-a-judge rather than as an agent, with human vs LLM-judge disagreement of ~6-7% on correctness and ~18% on safety.",,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE  [CLUBBED 3: NEW-127 + NEW-128 + NEW-129],,,no,,methodology,government-AISI
NEW-131,,,Poisoning Attacks on LLMs Require a Near-constant Number of,,Alignment;Eval-methodology,data-poisoning;pretraining;fine-tuning;poison-ratio;backdoor,,,https://www.aisi.gov.uk/research/poisoning-attacks-on-llms-require-a-near-constant-number-of-poison-samples,"Framed as the largest pretraining-poisoning experiments to date, the study also examined fine-tuning poisoning dynamics and varying poison-to-clean ratios.",,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE  [CLUBBED 2: NEW-130 + NEW-131],,,no,,methodology,government-AISI
NEW-163,,,SecureBio GPT-5.5 Pre-Release Assessment,,Bio-Chem;Eval-methodology,gpt-5.5;bio-chem;safeguards;jailbreak;evaluation-limitation;securebio;cbrn,,,https://securebio.substack.com/p/securebios-pre-release-assessment,"Safeguard/jailbreak robustness was NOT systematically assessed, so it remains uncertain whether mitigations resist circumvention by a motivated expert user — a key limitation.",,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,methodology,government-AISI
NEW-167,,,International Joint Testing Exercise 1 (Multilingual) - SG/U,,Eval-methodology,prompt-optimization;multilingual;elicitation;performance-variance;squad;joint-testing,,,https://sgaisi.sg/resources/a-pilot-testing-exercise-from-the-international-network-of-ai-safety-institutes/,Prompt-optimization strategy choices produced substantial performance swings (e.g. SQuAD2.0 73.3%–82.7%).,,,,,,,,,None,,,,,,,,,,,,,,,,,NEW-CANDIDATE,,,no,,methodology,government-AISI
