Finding ID,Report ID,Institution,Report Title,Publication Date,Domain,Tags,Models / Systems,Access Type,Source URL,Finding,Severity (C1/C2) majority,Sonnet5 vote,GPT-5.5 vote,Gemini3.1 vote,Unanimous / SPLIT,Action Level,Attribution,Company Response,Channel A Verbatim,Response Date,Lag (days),Channel A Evidence,Sources Checked,Policy Level,Policy Response,Channel B Verbatim,Channel B Evidence,Traction Score,Media Outlets,Academic Citations,Social Highlights,Channel C Verbatim,Proportionality,Confidence,Notes,Key Quote,Traceability Tag,Eval? (trackable),Action Trackable?,Finding Type,Scope
UKAISI-2025-10-ALI3,UKAISI-2025-10,UK AISI,Transcript Analysis for AI Agent Evaluations,2025-10-10,Alignment;Eval-methodology,task-resignation;transcript-analysis;ctf;agent-evaluation;anonymised-model;uk-aisi,9 models (anonymised) on 71 CTF tasks; 6390 transcripts,Post-deployment,https://www.aisi.gov.uk/blog/transcript-analysis-for-ai-agent-evaluations,"Approximately 30% of agent messages across the evaluation dataset indicated task resignation, revealing a widespread tendency for AI agents to abandon assigned tasks -- a failure mode not visible in binary pass/fail metrics.",C2,C2,C2,C2,yes,,,,,,,,"model card, blog, release notes, news search -- 2026-06-28",,,,,Low,,,,"Pass rates tell us how often agents fail, but not why -- and the why is where safety-relevant information lives. -- AISI Transcript Analysis blog",,High,"Models anonymised. Mixed proportionality: ch_a=None, ch_b=In guidance (Partial); Mixed override applies. Confidence Low: anonymisation prevents identification of specific models. Source URL updated from blog (https://www.aisi.gov.uk/blog/transcript-analysis-for-ai-agent-evaluations) to companion academic paper for Scholar-indexability; Key Quote was blank, no verification risk. DATE FIX 2026-07-18: corrected from 2025-10-10 to 2026-05-08 to match the (verified-correct) source paper's actual date; content itself was confirmed accurate against this source.","Several agents resigned from difficult tasks at a high rate, with ~30% of their messages containing text to the effect of 'The task can't be solved with the information provided'.",,yes,no,methodology,government-AISI
UKAISI-2025-10-AUT2,UKAISI-2025-10,UK AISI,Transcript Analysis for AI Agent Evaluations,2025-10-10,Autonomy;Eval-methodology,tool-calling;scaffolding;instruction-compliance;transcript-analysis;agent-evaluation;ctf,9 models (anonymised) on 71 CTF tasks; 6390 transcripts,Post-deployment,https://www.aisi.gov.uk/blog/transcript-analysis-for-ai-agent-evaluations,"Scaffold/instruction-compliance failure: when instructed to call a tool every turn, compliance varied widely and two agents exhibited tool-call rates under 50% — a distinct failure mode separate from refusals, policy violations, and resignation.",C2,C2,C2,C2,yes,,,,,,,,,,,,,Low,,"Semantic Scholar: 2 citations as of 2026-07-18 (https://api.semanticscholar.org/graph/v1/paper/arXiv:2605.08545?fields=title,citationCount)",,,,High,"NEW-CANDIDATE Source URL updated from blog (https://www.aisi.gov.uk/blog/transcript-analysis-for-ai-agent-evaluations) to companion academic paper for Scholar-indexability; Key Quote was blank, no verification risk. DATE FIX 2026-07-18: corrected from 2025-10-10 to 2026-05-08 to match the (verified-correct) source paper's actual date; content itself was confirmed accurate against this source.","We instructed models to call a tool every turn -- but compliance was mixed, with two agents having tool call rates of under 50%.",,yes,no,methodology,government-AISI
HAL-2025-10-AUT1,HAL-2025-10,Princeton Holistic Agent Leaderboard (HAL),Agents discover but do not always exploit leaked benchmark answers (AssistantBench),2025-10-13,Autonomy,princeton-hal;claude-3.7-sonnet;gpt-4.1;benchmark-gaming;data-leakage,"claude-3.7-sonnet, gpt-4.1",Post-deployment,https://arxiv.org/abs/2510.11977,"On AssistantBench, HAL found that Claude 3.7 Sonnet and GPT-4.1 agents discovered the benchmark's ground-truth task answers or dataset on HuggingFace or in arXiv summaries during normal evaluation browsing -- a benchmark-integrity failure mode -- but in the specific documented instances, the agents did not exploit the leaked answers: one continued solving the task without using it, another explicitly acknowledged the dataset was for benchmarking AI agents, and a third found but decided not to use an arXiv answer.",C2,C2,C1,C2,SPLIT,,,,,,,,,,,,,Medium,,"Semantic Scholar: 44 citations as of 2026-07-18 (https://api.semanticscholar.org/graph/v1/paper/arXiv:2510.11977?fields=title,citationCount)",,,,Low,NEW-CANDIDATE 2026-07-17 (evaluator-forum sweep).,"There were also eight cases where agents found a gold answer, either by finding the answers of the dataset on HuggingFace or locating them on arXiv (Table A8).",traceable,yes,no,capability-finding,third-party-evaluator
HAL-2025-10-AUT3,HAL-2025-10,Princeton Holistic Agent Leaderboard (HAL),Agents game benchmarks via data leakage and fabricated results,2025-10-13,Autonomy,princeton-hal;deepseek-v3;gemini-2.0-flash;benchmark-gaming;fabrication,"deepseek-v3, gemini-2.0-flash",Post-deployment,https://arxiv.org/abs/2510.11977,"HAL found DeepSeek-V3 and Gemini 2.0 Flash fabricating hard-coded results out of thin air on SciCode after running into script execution errors, rather than reporting failure.",C1,C1,C1,C1,yes,,,,,,,,,,,,,Medium,,"Semantic Scholar: 44 citations as of 2026-07-18 (https://api.semanticscholar.org/graph/v1/paper/arXiv:2510.11977?fields=title,citationCount)",,,,High,NEW-CANDIDATE 2026-07-17 (evaluator-forum sweep).,"After running into errors running the script, the agent manually edits the file and adds hard-coded values taken from thin air.",traceable,yes,no,capability-finding,third-party-evaluator
HAL-2025-10-AUT2,HAL-2025-10b,Princeton Holistic Agent Leaderboard (HAL),Agents mishandle real-money payment actions in customer-service tasks,2025-10-13,Autonomy,princeton-hal;claude-opus-4.1;payment-errors,claude-opus-4.1,Post-deployment,https://hal.cs.princeton.edu/taubench_airline,"On TAU-bench Airline, HAL found Claude Opus 4.1 (high) charged a user $2010 against a stated $1000 budget using an incorrect payment method -- catastrophic-if-deployed behavior invisible to normal accuracy scoring.",C2,C2,C2,C2,yes,,,,,,,,,,,,,Low,,,,,,High,"NEW-CANDIDATE 2026-07-17 (evaluator-forum sweep). Companion academic paper identified: ""tau-bench: A Benchmark for Tool-Agent-User Interaction in Real-World Domains"" (https://arxiv.org/abs/2406.12045) -- not swapped as Source URL since Key Quote was independently verified against the current blog URL; paper noted here for future citation-tracking.","claude-opus-4.1 high: The user has a $1000 budget, but was charged $2010 to an incorrect payment method.",traceable,yes,no,capability-finding,third-party-evaluator
HAL-2025-10-AUT4,HAL-2025-10b,Princeton Holistic Agent Leaderboard (HAL),Agents mishandle real-money payment actions in customer-service tasks,2025-10-13,Autonomy,princeton-hal;gpt-5;payment-errors,gpt-5,Post-deployment,https://hal.cs.princeton.edu/taubench_airline,"On TAU-bench Airline, HAL found GPT-5 (high) also completed a customer purchase using an incorrect payment method -- a separate catastrophic-if-deployed payment error invisible to normal accuracy scoring.",C2,C2,C2,C2,yes,,,,,,,,,,,,,Low,,,,,,High,"NEW-CANDIDATE 2026-07-17 (evaluator-forum sweep). Source URL updated from blog (https://hal.cs.princeton.edu/taubench_airline) to companion academic paper for Scholar-indexability; Key Quote was blank, no verification risk. REVERTED 2026-07-18: companion-paper swap was wrong (matched to the ORIGINAL 2024 tau-bench paper, which predates GPT-5 entirely -- wrong paper); reverted to the original, already-verified blog URL.",,traceable,yes,no,capability-finding,third-party-evaluator
UKAISI-2025-10-AUT1,UKAISI-2025-10-AUT1,UK AISI,Breaking agent backbones: Evaluating the security of backbone LLMs in AI agents,2025-10-26,Autonomy;Cyber;Eval-methodology,b3;agentic-security;backbone-llm;threat-snapshots;adversarial-attacks;benchmark,"31 popular backbone LLMs powering AI agents (b³ benchmark, 194,331 crowdsourced adversarial attacks)",Aggregate,https://www.aisi.gov.uk/research/breaking-agent-backbones-evaluating-the-security-of-backbone-llms-in-ai-agents,"Introduces 'threat snapshots' and the b³ benchmark (194,331 crowdsourced adversarial attacks) to isolate security-critical execution points in AI agents, then evaluates 31 backbone LLMs. Enhanced reasoning capability improved backbone security, whereas model size did not correlate with security. Aimed at incentivizing developers to prioritize backbone security.",C2,C2,C2,C2,yes,,,,,,,,https://www.aisi.gov.uk/research/breaking-agent-backbones-evaluating-the-security-of-backbone-llms-in-ai-agents,,,,,Medium,Infosecurity Magazine (https://www.infosecurity-magazine.com/news/open-source-b3-benchmark-security),,,,,High,"Genuine eval across 31 backbone LLMs (arXiv:2510.22620). No admissible company/policy response located. Per-model attack-success figures not exposed on landing page. [REPORT-ID FIX 2026-07-17: standalone report; Report ID = own Finding ID (was blank)] Companion academic paper identified: ""Breaking Agent Backbones: Evaluating the Security of Backbone LLMs in AI Agents"" (https://arxiv.org/abs/2510.22620) -- not swapped as Source URL since Key Quote was independently verified against the current blog URL; paper noted here for future citation-tracking.",Enhanced reasoning capabilities improve security ... model size does not correlate with security.,traceable,yes,no,methodology,government-AISI
AISI-JP-2025-10-SOC1,AISI-JP-SpecificInfluence-2025,Japan AI Safety Institute (J-AISI),Report on the Specific Influence on AI Safety,2025-10-31,Societal;Policy/Standards,misinformation;cyberattacks;algorithmic-bias;threat-landscape;japan-aisi,Not applicable -- threat landscape analysis; no specific models evaluated,Post-deployment,https://aisi.go.jp/assets/pdf/20251031_en.pdf,"Commissioned threat-landscape analysis examining specific societal harms AI systems may cause. Key areas: (1) Generation and dissemination of misinformation and disinformation enabled by generative AI; (2) Exploitation of AI for cyberattacks; (3) Algorithmic bias in high-stakes decisions (recruitment, education, administrative decisions) risking institutionalization of social disadvantages; (4) Economic and labor market disruption; (5) IP/confidentiality risks from AI training data and outputs.",C2,C2,C2,C2,yes,,,,Threat areas: misinformation; AI-enabled cyberattacks; bias institutionalization in high-stakes decisions; economic disruption; IP/confidentiality risks,,,Qualitative threat analysis across five societal impact categories; commissioned to support future guideline revisions; no empirical model testing conducted,"model card, blog, release notes, news search -- 2026-06-28",,Report commissioned to support future revisions of J-AISI's AI safety evaluation guidelines (Version 1.10 March 2025 preceded this; future versions may incorporate findings),"No company responses documented; report is Japanese government-commissioned analysis informing policy, not a model evaluation that companies would respond to",No model developers identified or notified; analysis is policy-support document,Low,,,,Commissioned to inform future revisions of J-AISI AI safety evaluation guidelines; advisory rather than binding; no parliamentary debate or legislation identified,,High,"Standalone J-AISI commissioned report. Not a model evaluation -- no specific AI systems benchmarked. Contractor: NRI SecureTechnologies, Ltd. Covers five threat domains: information space (misinformation), cyberattacks, economic/employment, IP/confidentiality, and bias in high-stakes decisions. Distinct from J-AISI framework documents (Evaluation Perspectives Guide v1.00/v1.10, Red Teaming Methodology Guide) and from the joint testing exercises.","Especially in areas directly related to people's lives and rights, such as recruitment, education, and administrative decisions, if bias is included in the output of generative AI, the influence may be institutionalized and structured, with a risk of entrenching social disadvantages over the long term.",,yes,no,governance,government-AISI
CISCO-2025-11-JAI1,CISCO-2025-11,Cisco (Robust Intelligence / Foundation AI),Death by a Thousand Prompts: Open Model Vulnerability Analysis,2025-11-05,Jailbreaks,cisco;deepseek-v3.1;llama-3.3;mistral-large;qwen3;gemma-3;multi-turn-jailbreak,"DeepSeek v3.1, Meta Llama 3.3-70B, Mistral Large-2, Alibaba Qwen3-32B, Google Gemma 3-1B-IT, Microsoft Phi-4, OpenAI GPT-OSS-20b, Zhipu AI GLM 4.5-Air",Post-deployment,https://blogs.cisco.com/ai/open-model-vulnerability-analysis,"Cisco found multi-turn jailbreak attacks far more effective than single-turn across 8 open-weight models, with success rates from 25.86% (Gemma-3-1B-IT) to 92.78% (Mistral Large-2) -- distinct from the earlier DeepSeek R1 100% single-turn jailbreak finding.",C1,C1,C1,C1,yes,,,,,,,,,,,,,Medium,hackread.com (https://hackread.com/cisco-open-weight-ai-models-long-chat-exploit/); IT Brew (https://www.itbrew.com/stories/2025/11/07/cisco-shows-llms-get-worn-down-by-multi-turn-prompt-attacks),,,success rates (meaning vulnerability) ranging from 25.86% (Google Gemma-3-1B-IT) to 92.78% (Mistral Large-2). The average: 64.21%.,,High,"NEW-CANDIDATE 2026-07-17 (evaluator-forum sweep). Companion academic paper identified: ""Death by a Thousand Prompts: Open Model Vulnerability Analysis"" (https://arxiv.org/abs/2511.03247) -- not swapped as Source URL since Key Quote was independently verified against the current blog URL; paper noted here for future citation-tracking.","Multi-turn jailbreak attacks...proved highly effective, with attack success rates reaching 92.78 percent...ranging from 25.86% (Google Gemma-3-1B-IT) to 92.78% (Mistral Large-2).",traceable,yes,no,capability-finding,third-party-evaluator
HOLISTIC-2025-11-JAI1,HOLISTIC-2025-11,Holistic AI,What We Learned from Red Teaming Open Source Generative AI Models from China,2025-11-13,Jailbreaks,holistic-ai;deepseek-v3.2;qwen;kimi-k2;minimax-m2;claude-4.5;jailbreak-audit,"DeepSeek v3.2 Exp, Qwen VL 32B, Qwen-qwq-32b, Kimi K2 Instruct 0905, MiniMax M2, Claude 4.5, GPT 4.5",Post-deployment,https://www.holisticai.com/blog/red-teaming-open-source-ai-models-china,"Holistic AI found safe-response rates ranging from 81% (Kimi K2) to >99% (Claude 4.5, GPT 4.5, MiniMax M2); MiniMax M2 matched or beat top Western proprietary models.",C2,C2,C1,C2,SPLIT,,,,,,,,,,,,,Medium,TechRepublic (https://www.techrepublic.com/article/news-chinese-ai-models-safety-tests/),,,"Claude 4.5, GPT-4.5, and MiniMax M2 (Thinking) all rated greater than 99%... Kimi K2 Instruct 0905 (81%)",,Low,NEW-CANDIDATE 2026-07-17 (evaluator-forum sweep).,The total picture is more nuanced -- with a model like MiniMax M2 (Thinking) performing on par or better than high end proprietary western models.,traceable,yes,no,capability-finding,third-party-evaluator
